"Número Contrato";"Código Órgão Superior";"Nome Órgão Superior";"Código Órgão";"Nome Órgão";"Código UG";"Nome UG";"Número Termo Aditivo";"Data Publicação";"Objeto"
"004142023";"52000";"Ministério da Defesa";"52111";"Comando da Aeronáutica";"120633";"GRUPAMENTO DE APOIO DE SAO PAULO";"000012024";"30/04/2024";"Objetivo: SUPRESSÃO DO PACOTE DE HEMODIÁLISE QUE ESTÁ PREVISTO NA TABELA DO ANEXO IV DO EDITAL DE CREDENCIAMENTO N° 001/HFASP/2020 E A INCLUSÃO DO PACOTE DE HEMODIÁLISE AMBULATORIAL PREVISTO NA TABELA DO ANEXO V DO EDITAL DE CREDENCIAMENTO NO 001/HFASP/2020 AO CONTRATO N° 414/GAPSP- HFASP/2023, CUJO OBJETO É TRATAMENTOS PRESTAÇÃO DE SERVIÇOS DE NEFROLOGIA, ACESSOS CONSULTAS AMBULATORIAIS, DIALÍTICOS."
"000182023";"52000";"Ministério da Defesa";"52111";"Comando da Aeronáutica";"120636";"GRUPAMENTO DE APOIO DE LAGOA SANTA";"000012024";"23/08/2024";"Objetivo: 1.1 CONFORME PARECER TÉCNICO Nº 01/2024 E 02/2024 , O OBJETO DO PRESENTE INSTRUMENTO É: 1.1.1 PRORROGAÇÃO DA EXECUÇÃO DOS SERVIÇOS: O PRAZO PARA A EXECUÇÃO DOS SERVIÇOS, INICIALMENTE PREVISTO PARA O PERÍODO DE 15 DE JANEIRO DE 2024 A 14 DE ABRIL DE 2024, SERÁ PRORROGADO POR MAIS 270 (DUZENTOS E SETENTA) DIAS. O NOVO PERÍODO DE EXECUÇÃO SERÁ DE 15 DE JANEIRO DE 2024 A 07 DE OUTUBRO DE 2024.  1.1.2 PRORROGAÇÃO DA VIGÊNCIA DO CONTRATO: A VIGÊNCIA DO CONTRATO, ORIGINALMENTE PREVISTA PA"
"000392023";"52000";"Ministério da Defesa";"52111";"Comando da Aeronáutica";"120645";"GRUPAMENTO DE APOIO DO GALEAO";"000012024";"08/11/2024";"Objetivo: SUPRIMIR EM 14,29% O VALOR TOTAL DO CONTRATO Nº 039/GAPGL-BAGL/2023, PERFAZENDO O VALOR TOTAL SUPRIMIDO DE R$ 250.922,44 (DUZENTOS E CINQUENTA MIL, NOVECENTOS E VINTE E DOIS REAIS E QUARENTA E QUATRO CENTAVOS) CONFORME O ITEM 2.3 DO PARECER TÉCNICO Nº 01/2024, O CRONOGRAMA FÍSICO-FINANCEIRO ATUALIZADO E OS DOCUMENTOS EM ANEXO CITADOS NA CLÁUSULA QUINTA DESTE TERMO, NOS TERMOS DO ART. 65, §1º, DA LEI N.º 8.666, DE 1993; ACRESCER EM 22,67% O VALOR TOTAL DO CONTRATO Nº 039/GAPGL-BAGL/2023, PERFAZ"
"000852023";"22000";"Ministério da Agricultura e Pecuária";"22000";"Ministério da Agricultura e Pecuária - Unid";"130005";"COORD.-GERAL DE EXECUCAO ORC.E FIN./DA/MAPA";"000012024";"23/07/2024";"Objetivo: ACRESCENTAR 24,91% DO VALOR INICIAL ATUALIZADO DO CONTRATO, A PARTIR DA DATA DE ASSINATURA DESTE INSTRUMENTO, EQUIVALENTE A R$ 330.715,00 (TREZENTOS E TRINTA MIL SETECENTOS E QUINZE REAIS), NOS MOLDES DO ART. 65, INCISO I, ALÍNEA 'B', § 1º, DA LEI N.º 8.666/1993, ANEXO X DA IN/SEGES/MPDG Nº 5/2017 E CLÁUSULA DÉCIMA QUARTA DO CONTRATO Nº 85/2023; ALTERAR A CLÁUSULA TERCEIRA - PREÇO, EM FUNÇÃO DO ACRÉSCIMO."
"000012024";"22000";"Ministério da Agricultura e Pecuária";"22000";"Ministério da Agricultura e Pecuária - Unid";"130058";"LABORATORIO FEDERAL DE DEFESA AGROPECUARIA/MG";"000222024";"27/05/2024";"Objetivo: O presente Termo Aditivo tem por objeto o reequilíbrio econômico financeiro do contrato em decorrência do pagamento do adicional de periculosidade aos colaboradores, de acordo com a Cláusula Sexta, bem como a prorrogação da vigência, com base na Cláusula Segunda e supressão de uniforme, correspondente a 1,16% (um vírgula dezesseis por cento), conforme Cláusula Décima Terceira do Contrato."
"000012024";"22000";"Ministério da Agricultura e Pecuária";"22000";"Ministério da Agricultura e Pecuária - Unid";"130063";"SUPERINT.DE AGRICULTURA E PECUARIA - SFA/RJ";"000012024";"11/09/2024";"Objetivo: SUB-ROGA-SE À SUPERINTENDÊNCIA DE AGRICULTURA E PECUÁRIA DO ESTADO DO RIO DE JANEIRO - SFA/RJ, INSCRITA NO CNPJ/MF Nº 00.396.895/0027-64, COM SEDE NA AV. RODRIGUES ALVES, 129, 8° ANDAR, NO RIO DE JANEIRO/RJ, NOS DIREITOS E NAS OBRIGAÇÕES OUTRORA PERTENCENTES AO ENTÃO INSTITUTO NACIONAL DE METEOROLOGIA, NO BOJO DO CONTRATO Nº 01/2024 A UNIDADE GESTORA (UASG) DO REFERIDO CONTRATO PASSARÁ DA UASG Nº 130011 PARA A UASG Nº 130063."
"000012024";"22000";"Ministério da Agricultura e Pecuária";"22000";"Ministério da Agricultura e Pecuária - Unid";"130088";"SUPERINT.DE AGRICULTURA E PECUARIA - SFA/AC";"000012024";"26/05/2024";"Objetivo: ONDE DE LE-SE O VALOR DA CONTRATAÇÃO É ESTIMADO EM R$ 181.080,56 ( CENTO E OITENTA E UM MIL, OITENTA REAIS E CINQUENTA E SEIS CENTAVOS), PASSA A SER DE R$ 173.358,16 ( CENTO E SETENTA E TRES MIL, TREZENTOS E CINQUENTA E OITO REAIS E DEZESSESI CENTAVOS)."
"000032024";"22000";"Ministério da Agricultura e Pecuária";"22000";"Ministério da Agricultura e Pecuária - Unid";"130102";"LABORATORIO FEDERAL DE DEFESA AGROPECUARIA/SP";"000012024";"21/08/2024";"Objetivo: PRORROGAR O PRAZO DA VIGÊNCIA DO CONTRATO Nº 003/2024, POR MAIS 6 (SEIS) MESES, CONTEMPLANDO-SE, NESTA OCASIÃO, O PERÍODO DE 20/08/2024 A 19/02/2025, NOS TERMOS DO ART. 57, §1º, DA LEI Nº 8.666, DE 1993."
"000092024";"22000";"Ministério da Agricultura e Pecuária";"22000";"Ministério da Agricultura e Pecuária - Unid";"130102";"LABORATORIO FEDERAL DE DEFESA AGROPECUARIA/SP";"000012024";"21/08/2024";"Objetivo: PRORROGAR O PRAZO DA VIGÊNCIA DO CONTRATO Nº 009/2024, POR MAIS 6 (SEIS) MESES, CONTEMPLANDO-SE, NESTA OCASIÃO, O PERÍODO DE 20/08/2024 A 19/02/2025, NOS TERMOS DO ART. 57, §1º, DA LEI Nº 8.666, DE 1993."
"001092023";"26000";"Ministério da Educação";"26236";"Universidade Federal Fluminense";"150123";"COORD. DE PROJ. C/A FUND. DE APOIO";"000012024";"12/11/2024";"Objetivo: PRORROGAÇÃO DE VIGÊNCIA"
"000022024";"26000";"Ministério da Educação";"26236";"Universidade Federal Fluminense";"150182";"PRO-REITORIA DE ADMINISTRACAO/UFF";"000012024";"11/07/2024";"Objetivo: PRORROGAÇÃO DA VIGÊNCIA CONTRATUAL POR MAIS 6 (SEIS) MESES, CORRESPONDENTE AO PERÍODO DE 16/07/2024 A 16/01/2025"
"000192023";"26000";"Ministério da Educação";"26000";"Ministério da Educação - Unidades com vín";"152004";"INSTITUTO BENJAMIN CONSTANT-RJ";"000012023";"29/01/2024";"Objetivo: ACRÉSCIMO DE 05 (CINCO) CERTIFICADOS DO TIPO CERTIFICADO DIGITAL - EMISSÃO VIA MÓDULO ELETRÔNICO DE AR - PF A3 - 3 ANOS REPRESENTANDO UMA MAJORAÇÃO DE 8,83% DO VALOR INICIAL ATUALIZADO DO CONTRATO"
"000192023";"26000";"Ministério da Educação";"26000";"Ministério da Educação - Unidades com vín";"152004";"INSTITUTO BENJAMIN CONSTANT-RJ";"000012024";"05/03/2024";"Objetivo: PRORROGAR O PRAZO DE VIGÊNCIA DO CONTRATO (SERPRO RG/Nº 146606, DE 28/02/2023) PELO PERÍODO DE 12 MESES"
"000012024";"26000";"Ministério da Educação";"26000";"Ministério da Educação - Unidades com vín";"152005";"INSTITUTO NACIONAL DE EDUCACAO DE SURDOS-RJ";"000012024";"27/09/2024";"Objetivo: ACRESCENTAR APROXIMADAMENTE15,94% DO VALOR INICIAL ATUALIZADO DO CONTRATO, A PARTIR DA DATA DE ASSINATURA DESTE INSTRUMENTO, EQUIVALENTE A R$ 229.557,93 (DUZENTOS E VINTE E NOVE MIL, QUINHENTOS E CINQUENTA E SETE REAIS E NOVENTA E TRÊS CENTAVOS) NOS MOLDES DO ART. 65, INCISO I, ALÍNEA 'B', § 1º, DA LEI N.º 8.666/1993, A CONTAR DE 01/10/2024 A 15/01/2025."
"000042024";"26000";"Ministério da Educação";"26000";"Ministério da Educação - Unidades com vín";"152005";"INSTITUTO NACIONAL DE EDUCACAO DE SURDOS-RJ";"000012024";"11/09/2024";"Objetivo: O PRESENTE TERMO ADITIVO TEM POR OBJETO O ACRÉSCIMO REFERENTE A LOCAÇÃO DE 2 EQUIPAMENTOS REPROGRÁFICOS DIGITAL LASER, COM INSTALAÇÃO, ASSISTÊNCIA TÉCNICA, MANUTENÇÃO PREVENTIVA E CORRETIVA COM FORNECIMENTO DE TODOS OS INSUMOS, NO MONTANTE DE R$ 12.000,00 (DOZE MIL REAIS), O QUE EQUIVALE A 25% DO VALOR INICIAL ATUALIZADO DO CONTRATO NO 04/2024, COM FUNDAMENTO NO ART. 125, DA LEI 14.133/21."
"003312023";"26000";"Ministério da Educação";"26435";"Instituto Federal do Rio Grande do Norte";"152757";"INSTITUTO FEDERAL DO RN - CAMPUS NOVA CRUZ";"001282024";"12/06/2024";"Objetivo: PRORROGAR A VIGÊNCIA DO CONTRATO DE PRESTAÇÃO DE SERVIÇOS Nº 331/2023-PROAD/IFRN , EM OBSERVÂNCIA AO PARECER N. 00158/2024/PF-IFRN/PFIFRIO GRANDE DO NORTE/PGF/AGU."
"003312023";"26000";"Ministério da Educação";"26435";"Instituto Federal do Rio Grande do Norte";"152757";"INSTITUTO FEDERAL DO RN - CAMPUS NOVA CRUZ";"003232024";"21/11/2024";"Objetivo: PRORROGARÇÃO DA VIGÊNCIA DO CONTRATO DE PRESTAÇÃO DE SERVIÇOS Nº 331/2023-PROAD/IFRN, EM OBSERVÂNCIA AO PARECER N. 345/2024/PF-IFRN/PFIFRIO GRANDE DO NORTE/PGF/AGU."
"000012024";"26000";"Ministério da Educação";"26256";"Centro Federal de Educação Tecnológica Cel";"153010";"CENTRO FED.DE EDUC.TECNOL.CELSO S.DA FONSECA";"000012024";"05/09/2024";"Objetivo: PRORROGAR A VIGÊNCIA DO CONTRATO ORIGINAL POR MAIS 12 (DOZE) MESES"
"000032024";"26000";"Ministério da Educação";"26256";"Centro Federal de Educação Tecnológica Cel";"153010";"CENTRO FED.DE EDUC.TECNOL.CELSO S.DA FONSECA";"000012024";"05/11/2024";"Objetivo: A PRORROGAÇÃO DO PRAZO DE VIGÊNCIA POR MAIS 12 (DOZE) MESES"
"000042024";"26000";"Ministério da Educação";"26256";"Centro Federal de Educação Tecnológica Cel";"153010";"CENTRO FED.DE EDUC.TECNOL.CELSO S.DA FONSECA";"000012024";"22/11/2024";"Objetivo: PRORROGAR O PRAZO DE VIGÊNCIA DO CONTRATO POR MAIS 12 (DOZE) MESES."
"000522023";"26000";"Ministério da Educação";"26257";"Centro Federal de Educação Tecnológica de ";"153015";"CENTRO FEDERAL DE EDUCACAO TECNOLOGICA DE MG";"000012024";"12/01/2024";"Objetivo: PRORROGAR O PRAZO DA VIGÊNCIA DO CONTRATO Nº 52/2023, POR 12 (DOZE) MESES, CONTEMPLANDO-SE, NESTA OCASIÃO, O PERÍODO DE 15/01/2024 A 15/01/2025, NOS TERMOS DO ART. 57, (II OU IV), DA LEI N.º 8.666, DE 1993."
"000012024";"26000";"Ministério da Educação";"26260";"Universidade Federal de Alfenas";"153028";"UNIVERSIDADE FEDERAL DE ALFENAS";"000572024";"11/09/2024";"Objetivo: PRIMEIRO TERMO ADITIVO É A PRORROGAÇÃO, DOS PRAZOS DE EXECUÇÃO E VIGÊNCIA DO CONTRATO 01/2024 (1167640), CONFORME PREVISTO NA CLÁUSULA QUINTA E NOS TERMOS DO ART. 111 DA LEI 14.133/2021."
"000212023";"26000";"Ministério da Educação";"26258";"Universidade Tecnológica Federal do Paraná";"153029";"UTFPR - CAMPUS MEDIANEIRA";"000012024";"14/08/2024";"Objetivo: REAJUSTE DE PREÇO A PARTIR DE 03/08/2024"
"000022024";"26000";"Ministério da Educação";"26262";"Universidade Federal de São Paulo";"153031";"UNIFESP-UNIVERSIDADE FEDERAL DE SAO PAULO";"000012024";"07/11/2024";"Objetivo: O PRESENTE TERMO ADITIVO TEM POR OBJETO A PRORROGAÇÃO DO CONTRATO 02/2024 COM REAJUSTE DO ITEM CONTRATADO. A VIGÊNCIA DO NOVO PERÍODO TERÁ INÍCIO EM 15/01/2025 E ENCERRAMENTO EM 14/01/2026. O REAJUSTE SERÁ DE 4,424740 %, CONFORME VARIAÇÃO DO IPCA."
"000032024";"26000";"Ministério da Educação";"26262";"Universidade Federal de São Paulo";"153031";"UNIFESP-UNIVERSIDADE FEDERAL DE SAO PAULO";"000012024";"07/11/2024";"Objetivo: O PRESENTE TERMO ADITIVO TEM POR OBJETO A PRORROGAÇÃO DO CONTRATO 03/2024 COM REAJUSTE DO ITEM CONTRATADO. A VIGÊNCIA DO NOVO PERÍODO TERÁ INÍCIO EM 15/01/2025 E ENCERRAMENTO EM 14/01/2026. O REAJUSTE SERÁ DE 4,424740 %, CONFORME VARIAÇÃO DO IPCA."
"000042024";"26000";"Ministério da Educação";"26262";"Universidade Federal de São Paulo";"153031";"UNIFESP-UNIVERSIDADE FEDERAL DE SAO PAULO";"000012024";"07/11/2024";"Objetivo: O PRESENTE TERMO ADITIVO TEM POR OBJETO A PRORROGAÇÃO DO CONTRATO 04/2024 COM REAJUSTE DO ITEM CONTRATADO. A VIGÊNCIA DO NOVO PERÍODO TERÁ INÍCIO EM 15/01/2025 E ENCERRAMENTO EM 14/01/2026. O REAJUSTE SERÁ DE 4,424740 %, CONFORME VARIAÇÃO DO IPCA."
"000052024";"26000";"Ministério da Educação";"26262";"Universidade Federal de São Paulo";"153031";"UNIFESP-UNIVERSIDADE FEDERAL DE SAO PAULO";"000012024";"11/10/2024";"Objetivo: PRORROGAR O PRAZO DE VIGÊNCIA DO CONTRATO Nº 05/2024, REFERENTE AO TERMO DE EXECUÇÃO DESCENTRALIZADA DE RECURSOS Nº 39/2023, POR MAIS 5 (CINCO) MESES"
"000042024";"26000";"Ministério da Educação";"26263";"Universidade Federal de Lavras";"153032";"UNIVERSIDADE FEDERAL DE LAVRAS";"000012024";"16/05/2024";"Objetivo: O PRIMEIRO TERMO ADITIVO TEM POR OBJETO SUPRIMIR O VALOR DO TERMO DE CONTRATO DE OBRAS Nº 004/2024 EM R$ 1.279.746,92 (UM MILHÃO, DUZENTOS E SETENTA E NOVE MIL SETECENTOS E QUARENTA E SEIS REAIS E NOVENTA E DOIS CENTAVOS), COM FUNDAMENTO NO ARTIGO 65, INCISO I, ALÍNEA B C/C PARÁGRAFO 2º, INCISO II, EM RAZÃO DA DIMINUIÇÃO QUANTITIVATIVA DO OBJETO CONTRATUAL; E AUMENTAR O VALOR DO TERMO DE CONTRATO DE OBRAS Nº 004/2024 EM R$ 821.805,73 (OITOCENTOS E VINTE E UM MIL OITOCENTOS E CINCO REAIS E SETE"
"000012024";"26000";"Ministério da Educação";"26254";"Universidade Federal do Triângulo Mineiro";"153035";"UNIVERSIDADE FEDERAL DO TRIANGULO MINEIRO";"000012024";"25/09/2024";"Objetivo: O ACRÉSCIMO DE 25% DO VALOR INICIAL ATUALIZADO DO CONTRATO, CORRESPONDENTE À 2.500 LITROS DE NITROGÊNIO LÍQUIDO."
"000022024";"26000";"Ministério da Educação";"26254";"Universidade Federal do Triângulo Mineiro";"153035";"UNIVERSIDADE FEDERAL DO TRIANGULO MINEIRO";"000012024";"28/06/2024";"Objetivo: REPACTUAÇÃO DOS PREÇOS DO CONTRATO ADMINISTRATIVO, COM ARRIMO NOS ARTIGOS 54 E 57 DA INSTRUÇÃO NORMATIVA MPDG/SEGES Nº 05, DE 25 DE MAIO DE 2017, E SUAS ALTERAÇÕES, E CLÁUSULA SEXTA DO CONTRATO EPIGRAFADO, COM BASE NA CONVENÇÃO COLETIVA DE TRABALHO, CCT/2023, COM VIGÊNCIA A PARTIR DO DIA 1º DE ABRIL DE 2023, REGISTRADA NO MTE SOB O Nº MG003328/2023 E A PRORROGAÇÃO DO PRAZO DE VIGÊNCIA DO CONTRATO ORIGINÁRIO POR MAIS 12 (DOZE) MESES"
"000022024";"26000";"Ministério da Educação";"26254";"Universidade Federal do Triângulo Mineiro";"153035";"UNIVERSIDADE FEDERAL DO TRIANGULO MINEIRO";"000022024";"22/07/2024";"Objetivo: A ALTERAÇÃO NO ITEM 6.14 DA CLÁUSULA SEXTA - DO REAJUSTE E A INCLUSÃO DA CLÁUSULA DEZENOVE - OBRIGAÇÕES PERTINENTES À LGPD NO CONTRATO ORIGINAL, CONFORME PREVISÃO DA PORTARIA SGD/MGI Nº 852, DE 28 DE MARÇO DE 2023."
"000032024";"26000";"Ministério da Educação";"26254";"Universidade Federal do Triângulo Mineiro";"153035";"UNIVERSIDADE FEDERAL DO TRIANGULO MINEIRO";"000012024";"22/05/2024";"Objetivo: A PRORROGAÇÃO DO PRAZO DE VIGÊNCIA DO CONTRATO Nº 3/2024 POR MAIS 06 (SEIS) MESES, PODENDO SER PRORROGADO SUCESSIVAMENTE, RESPEITADA A VIGÊNCIA MÁXIMA DECENAL, NA FORMA DO ARTIGO 107 DA LEI Nº 14.133, DE 2021."
"000022024";"26000";"Ministério da Educação";"26255";"Universidade Federal dos Vales do Jequitinhon";"153036";"UNIVERSIDADE FED.VALES JEQUITINHONHA E MUCURI";"000012024";"04/07/2024";"Objetivo: ACRÉSCIMO DE R$ 12.416,31 (DOZE MIL QUATROCENTOS E DEZESSEIS REAIS E TRINTA E UM CENTAVOS), O QUE EQUIVALE A 24,98% DO VALOR INICIAL DO CONTRATO Nº 002/2024, COM FUNDAMENTO NO ARTIGO 124, INCISO I, ALÍNEA 'A E B', DA LEI N.º 14.133/2021. PRORROGAR O PRAZO DE EXECUÇÃO DO CONTRATO Nº 002/2024 POR MAIS 01 (UM) MÊS, COM INÍCIO EM 05/02/2024 E ENCERRANDO 05/07/2024, NA FORMA DO ARTIGO 105 E 111 DA LEI Nº 14.133/2021."
"000032024";"26000";"Ministério da Educação";"26255";"Universidade Federal dos Vales do Jequitinhon";"153036";"UNIVERSIDADE FED.VALES JEQUITINHONHA E MUCURI";"000012024";"10/07/2024";"Objetivo: ACRÉSCIMO EM R$ 19.125,80 (DEZENOVE MIL CENTO E VINTE E CINCO REAIS E OITENTA CENTAVOS), O QUE EQUIVALE A 11,59% DO VALOR INICIAL ATUALIZADO DO CONTRATO Nº 003/2024, COM FUNDAMENTO NO ART. 124, INCISOS I 'B' E ART. 125, DA LEI 14.133/21. SUPRIMIR EM R$ 5.044,53 (CINCO MIL QUARENTA E QUATRO REAIS E CINQUENTA E TRÊS CENTAVOS), O QUE EQUIVALE A 3,05% DO VALOR INICIAL ATUALIZADO DO CONTRATO Nº 003/2024, COM FUNDAMENTO NO ART. 124, INCISOS I 'B' E ART. 125, DA LEI 14.133/21. PRORROGAR O PRAZO DE EXECUÇ"
"000042024";"26000";"Ministério da Educação";"26255";"Universidade Federal dos Vales do Jequitinhon";"153036";"UNIVERSIDADE FED.VALES JEQUITINHONHA E MUCURI";"000012024";"18/11/2024";"Objetivo: ACRÉSCIMO QUANTITATIVO CONSISTENTE EM R$ 47.090,02 (QUARENTA E SETE MIL NOVENTA REAIS E DOIS CENTAVOS REAIS), O QUE EQUIVALE A 24,72% (VINTE E QUATRO INTEIROS E SETENTA E DOIS CENTÉSIMOS) DO VALOR INICIAL ATUALIZADO DO CONTRATO, COM FUNDAMENTO NO ART. 124 E 125 DA LEI Nº 14.133, DE 1º DE ABRIL DE 2021. PRORROGAR O PRAZO DE VIGÊNCIA DO CONTRATO POR MAIS 12 (DOZE) MESES, A PARTIR DE 12/01/2025 ATÉ 12/01/2026, PODENDO SER PRORROGADO SUCESSIVAMENTE, RESPEITADA A VIGÊNCIA MÁXIMA DECENAL, NA FORMA DO"
"000052024";"26000";"Ministério da Educação";"26232";"Universidade Federal da Bahia";"153038";"UNIVERSIDADE FEDERAL DA BAHIA";"000602024";"21/11/2024";"Objetivo: 1º TERMO ADITIVO TEM POR OBJETO PRORROGAR A VIGÊNCIA DO CONTRATO ORIGINAL, QUE TEM COMO OBJETIVO APOIO DA FAPEX AO PROJETO 'CAPACITIC - PROGRAMA DE CAPACITAÇÃO EM TECNOLOGIA DA INFORMAÇÃO E COMUNICAÇÃO (TIC)'. ATÉ 12/03/2025."
"000362023";"26000";"Ministério da Educação";"26232";"Universidade Federal da Bahia";"153038";"UNIVERSIDADE FEDERAL DA BAHIA";"000012024";"12/07/2024";"Objetivo: 1.1.1. PRORROGAR O PRAZO DE EXECUÇÃO CONTRATUAL POR MAIS 120 (CENTO E VINTE) DIAS, PORTANTO, DE 30/04/2024 PARA 29/08/2024. 1.1.2. PRORROGAR O PRAZO DE VIGÊNCIA CONTRATUAL POR MAIS 120 (CENTO E VINTE) DIAS, PORTANTO, DE 09/07/2024 PARA 07/11/2024."
"000362023";"26000";"Ministério da Educação";"26232";"Universidade Federal da Bahia";"153038";"UNIVERSIDADE FEDERAL DA BAHIA";"000022024";"15/07/2024";"Objetivo: 1.1.1. ACRESCENTAR AO CONTRATO O VALOR DE R$ 32.263,11 (TRINTA E DOIS MIL, DUZENTOS E SESSENTA E TRÊS REAIS E ONZE CENTAVOS), QUE CORRESPONDE A 10,84% DO VALOR INICIAL DO CONTRATO, REFERENTE AO ACRÉSCIMO DE SERVIÇOS."
"000012024";"26000";"Ministério da Educação";"26233";"Universidade Federal do Ceará";"153045";"UNIVERSIDADE FEDERAL DO CEARA";"000012024";"01/07/2024";"Objetivo: A VIGÊNCIA DO CONTRATO ORIGINAL FICA PRORROGADA POR 120 (CENTO E VINTE DIAS) DIAS CORRIDOS: 09 DE JULHO DE 2024 A 5 DE NOVEMBRO DE 2024. PROCESSO Nº 23067.022557/2024-16"
"000012024";"26000";"Ministério da Educação";"26233";"Universidade Federal do Ceará";"153045";"UNIVERSIDADE FEDERAL DO CEARA";"000022024";"06/11/2024";"Objetivo: A VIGÊNCIA DO CONTRATO ORIGINAL FICA PRORROGADA POR 90 (NOVENTA DIAS) DIAS CORRIDOS: 06 DE NOVEMBRO DE 2024 A 03 DE FEVEREIRO DE 2025. PROCESSO Nº 23067.045940/2024-34"
"000032024";"26000";"Ministério da Educação";"26233";"Universidade Federal do Ceará";"153045";"UNIVERSIDADE FEDERAL DO CEARA";"000012024";"03/07/2024";"Objetivo: A VIGÊNCIA DO CONTRATO ORIGINAL FICA PRORROGADA POR 90 (NOVENTA DIAS) DIAS CORRIDOS: 13 DE JULHO DE 2024 A 10 DE OUTUBRO DE 2024. PROCESSO Nº 23067.021607/2024-30"
"000062024";"26000";"Ministério da Educação";"26233";"Universidade Federal do Ceará";"153045";"UNIVERSIDADE FEDERAL DO CEARA";"000012024";"22/07/2024";"Objetivo: A VIGÊNCIA DO CONTRATO ORIGINAL FICA PRORROGADA POR 90 (NOVENTA DIAS) DIAS CORRIDOS: 13 DE AGOSTO DE 2024 A 10 DE NOVEMBRO DE 2024. PROCESSO Nº 23067.024502/2024-32"
"000062024";"26000";"Ministério da Educação";"26233";"Universidade Federal do Ceará";"153045";"UNIVERSIDADE FEDERAL DO CEARA";"000022024";"14/10/2024";"Objetivo: A VIGÊNCIA DO CONTRATO ORIGINAL FICA PRORROGADA POR 60 (SESSENTA DIAS CORRIDOS): DE 11 DE NOVEMBRO DE 2024 A 09 DE JANEIRO DE 2025. PROCESSO Nº 23067.040272/2024-59"
"000752023";"26000";"Ministério da Educação";"26233";"Universidade Federal do Ceará";"153045";"UNIVERSIDADE FEDERAL DO CEARA";"000012024";"28/05/2024";"Objetivo: A VIGÊNCIA DO CONTRATO ORIGINAL FICA PRORROGADA POR 90 (NOVENTA DIAS CORRIDOS): DE 24 DE JUNHO A 21 DE SETEMBRO DE 2024. PROCESSO Nº 23067.019516/2024-34"
"000752023";"26000";"Ministério da Educação";"26233";"Universidade Federal do Ceará";"153045";"UNIVERSIDADE FEDERAL DO CEARA";"000022024";"02/08/2024";"Objetivo: O CONTRATO ORIGINAL FICA SUPRIMIDO EM R$ 69.347,49 (SESSENTA E NOVE MIL TREZENTOS E QUARENTA E SETE REAIS E QUARENTA E NOVE CENTAVOS), EQUIVALENTE A 15,90% (QUINZE VIRGULA NOVENTA POR CENTO) DO VALOR DO CONTRATO, CONFORME OFÍCIO 249/2024/DO/CPO_UFCINFRA/UFCINFRA/REITORIA (4938816). VALOR DO CONTRATO COM CORREÇÃO DO BDI: R$ 436.127,90. VALOR DO CONTRATO APÓS A SUPRESSÃO : R$ 366.780,41 PROCESSO SEI Nº 23067.017941/2024-99."
"000752023";"26000";"Ministério da Educação";"26233";"Universidade Federal do Ceará";"153045";"UNIVERSIDADE FEDERAL DO CEARA";"000032024";"20/09/2024";"Objetivo: A VIGÊNCIA DO CONTRATO ORIGINAL FICA PRORROGADA POR 90 (NOVENTA DIAS CORRIDOS): DE 22 DE SETEMBRO A 20 DE DEZEMBRO DE 2024. PROCESSO Nº 23067.029766/2024-82."
"000772023";"26000";"Ministério da Educação";"26233";"Universidade Federal do Ceará";"153045";"UNIVERSIDADE FEDERAL DO CEARA";"000012024";"21/05/2024";"Objetivo: A VIGÊNCIA DO CONTRATO ORIGINAL FICA PRORROGADA POR 90 (NOVENTA DIAS) DIAS CORRIDOS: 24 DE JUNHO DE 2024 A 21 DE SETEMBRO DE 2024. PROCESSO Nº 23067.019635/2024-97"
"000062024";"26000";"Ministério da Educação";"26234";"Universidade Federal do Espírito Santo";"153046";"UNIVERSIDADE FEDERAL DO ESPIRITO SANTO";"000012024";"15/03/2024";"Objetivo: INSERIR PLANILHA DE RECEITAS E DESPESAS REORÇAMENTADA, SEM ALTERAR O VALOR DO CONTRATO"
"000062024";"26000";"Ministério da Educação";"26234";"Universidade Federal do Espírito Santo";"153046";"UNIVERSIDADE FEDERAL DO ESPIRITO SANTO";"000022024";"27/09/2024";"Objetivo: INSERIR PLANILHA DE RECEITAS E DESPESAS REORÇAMENTADA, SEM ALTERAR O VALOR DO CONTRATO, BEM COMO ALTERAR CLÁUSULA RELATIVA AO RESSARCIMENTO DO DESENVOLVIMENTO DO ENSINO PESQUISA E EXTENSÃO - DEPE, REDUZINDO O PERCENTUAL ESTABELECIDO EM CONTRATO."
"000632023";"26000";"Ministério da Educação";"26234";"Universidade Federal do Espírito Santo";"153046";"UNIVERSIDADE FEDERAL DO ESPIRITO SANTO";"000012024";"26/11/2024";"Objetivo: PRORROGAÇÃO DE VIGÊNCIA CONTRATUAL, BEM COMO REAJUSTE DE PREÇOS DO CONTRATO FIRMADO ENTRE AS PARTES, NOS TERMOS PREVISTOS EM SUAS CLÁUSULAS CONFORME CONTRATO INICIAL."
"000662023";"26000";"Ministério da Educação";"26234";"Universidade Federal do Espírito Santo";"153046";"UNIVERSIDADE FEDERAL DO ESPIRITO SANTO";"000012024";"04/11/2024";"Objetivo: REAJUSTE E PRORROGAÇÃO DA EXECUÇÃO CONTRATUAL"
