"Código Órgão";"Nome Órgão";"Código UG";"Nome UG";"Número Contrato";"Código Item Compra";"Descrição Item Compra";"Descrição Complementar Item Compra";"Quantidade Item";"Valor Item"
"26405";"Instituto Federal do Ceará";"158968";"CAMPUS BOA VIAGEM/IFCE";"000012024";"1589680200002202300001";"OBRAS CIVIS PÚBLICAS ( CONSTRUÇÃO )";"CONTRATAÇÃO DE EMPRESA PARA EXECUÇÃO DE OBRA DE CONSTRUÇÃO DE ACESSO DA QUADRA POLIESPORTIVA E DO MURO DO IFCE CAMPUS BOA VIAGEM";"1";"465431,32"
"52131";"Comando da Marinha";"765720";"HOSPITAL NAVAL MARCILIO DIAS";"000012024";"7657200500007202300014";"PRESTAÇÃO SERVIÇO COPA / COZINHA";"PRESTAÇÃO SERVIÇO COPA , COZINHA";"2";"5766,83"
"26427";"Instituto Federal da Bahia";"158587";"INST. FED. DA BAHIA/CAMPUS ILHEUS";"000012024";"1585870600009202300019";"LEGUME IN NATURA";"LEGUME IN NATURA, TIPO MANDIOCA/ AIPIM, APRESENTAÇÃO ORGÂNICO";"672";"7,16"
"26427";"Instituto Federal da Bahia";"158407";"INST. FED.DA BAHIA/CAMPUS SIMOES FILHO";"000012024";"1584070500019202300005";"MICROCOMPUTADOR";"MICROCOMPUTADOR, MEMÓRIA RAM 4 A 8 GB, NÚCLEOS POR PROCESSADOR 4 A 8, ARMAZENAMENTO HDD SEM DISCO HDD GB, ARMAZENAMENTO SSD 110 A 300, MONITOR 21 A 29 POL, COMPONENTES ADICIONAIS COM TECLADO E MOUSE, SISTEMA OPERACIONAL PROPRIETÁRIO, GARANTIA ON SITE SUPERIOR A 36 MESES, GABINETE ULTRACOMPACTO";"10";"3863,93"
"52131";"Comando da Marinha";"786800";"BASE FLUVIAL DE LADARIO";"000012024";"7868000500021202300001";"POLTRONA AUDITÓRIO DOBRÁVEL COM PRANCHETA";"POLTRONA AUDITÓRIO DOBRÁVEL COM PRANCHETA, MATERIAL ESTRUTURA AÇO, TIPO PRANCHETA ESCAMOTEÁVEL, MATERIAL PRANCHETA MADEIRA REVESTIDA COM LAMINADO MELAMÍNICO, COR REVESTIMENTO VARIADA, MATERIAL ASSENTO/ENCOSTO ESPUMA DE POLIURETANO INJETADO, REVESTIMENTO ASSENTO E ENCOSTO TECIDO";"81";"1100,00"
"30802";"Polícia Rodoviária Federal";"200141";"SUPERINTENDENCIA DA PRF NO DISTRITO FEDERAL";"000012024";"2001410500005202300008";"GUINCHO / REBOQUE";"GUINCHO / REBOQUE";"300";"48,39"
"42207";"Instituto Brasileiro de Museus";"423002";"IBRAM - SEDE";"000012024";"4230020690131202300001";"PROMOÇÃO DE EVENTO";"PROMOÇÃO DE EVENTO";"1";"30000,00"
"26427";"Instituto Federal da Bahia";"158587";"INST. FED. DA BAHIA/CAMPUS ILHEUS";"000012024";"1585870600009202300028";"FRUTA";"FRUTA, TIPO LIMÃO SICILIANO, APRESENTAÇÃO NATURAL";"24";"4,10"
"26245";"Universidade Federal do Rio de Janeiro";"153149";"INSTITUTO DE PSIQUIATRIA DA UFRJ";"000012024";"1531490600182202300001";"LOCAÇÃO DE IMÓVEL";"LOCAÇÃO DE IMÓVEL - RESIDÊNCIA TERAPÊUTICA RUA PROFESSOR GABIZO";"1";"12350,45"
"52121";"Comando do Exército";"160021";"PARQUE REGIONAL DE MANUTENCAO/12";"000012024";"1600210500013202300008";"PÃO QUEIJO";"PÃO QUEIJO";"0";"5,00"
"30802";"Polícia Rodoviária Federal";"200141";"SUPERINTENDENCIA DA PRF NO DISTRITO FEDERAL";"000012024";"2001410500005202300007";"GUINCHO / REBOQUE";"GUINCHO / REBOQUE";"4980";"16,20"
"36201";"Fundação Oswaldo Cruz";"254488";"CASA DE OSWALDO CRUZ";"000012024";"2544880200003202300001";"OBRAS CIVIS PÚBLICAS ( CONSTRUÇÃO )";"OBRAS CIVIS PÚBLICAS ( CONSTRUÇÃO )";"1";"253821,99"
"26427";"Instituto Federal da Bahia";"158587";"INST. FED. DA BAHIA/CAMPUS ILHEUS";"000012024";"1585870600009202300018";"FRUTA";"FRUTA, TIPO ABACAXI PÉROLA, APRESENTAÇÃO NATURAL";"432";"5,64"
"26420";"Instituto Federal Farroupilha";"158504";"CAMPUS DE SANTA ROSA";"000012024";"1585040500032202300115";"MANUTENÇÃO DE SISTEMAS DE REFRIGERAÇÃO";"SERVIÇO DE MANUTENÇÃO CORRETIVA/PREVENTIVA DE EQUIPAMENTOS DE REFRIGERAÇÃO DA ESPÉCIE CÂMARA FRIA (MOTOR, COMPRESSOR E PAINEL ELÉTRICO).";"70";"230,00"
"52121";"Comando do Exército";"160021";"PARQUE REGIONAL DE MANUTENCAO/12";"000012024";"1600210500013202300001";"ÁGUA MINERAL";"ÁGUA MINERAL";"0";"0,60"
"30802";"Polícia Rodoviária Federal";"200141";"SUPERINTENDENCIA DA PRF NO DISTRITO FEDERAL";"000012024";"2001410500005202300004";"GUINCHO / REBOQUE";"GUINCHO / REBOQUE";"1067";"0,72"
"52121";"Comando do Exército";"160512";"20 REGIMENTO DE CAVALARIA BLINDADO";"000012024";"1605120600001202300008";"VERDURA IN NATURA";"VERDURA IN NATURA";"90";"4,96"
"26427";"Instituto Federal da Bahia";"158587";"INST. FED. DA BAHIA/CAMPUS ILHEUS";"000012024";"1585870600009202300024";"CONDIMENTO";"CONDIMENTO, TIPO CEBOLINHA, COENTRO E SALSA, APRESENTAÇÃO NATURAL, ADICIONALORGÂNICO";"9";"15,31"
"26420";"Instituto Federal Farroupilha";"158504";"CAMPUS DE SANTA ROSA";"000012024";"1585040500032202300116";"COMERCIALIZAÇÃO / RECONDICIONAMENTO DE PEÇA E COMPONENTE";"FORNECIMENTO DE PEÇAS.";"1600";"9,50"
"52121";"Comando do Exército";"160021";"PARQUE REGIONAL DE MANUTENCAO/12";"000012024";"1600210500013202300006";"SUCO";"SUCO";"0";"2,70"
"30802";"Polícia Rodoviária Federal";"200141";"SUPERINTENDENCIA DA PRF NO DISTRITO FEDERAL";"000012024";"2001410500005202300003";"GUINCHO / REBOQUE";"GUINCHO / REBOQUE";"162";"208,02"
"52131";"Comando da Marinha";"765720";"HOSPITAL NAVAL MARCILIO DIAS";"000012024";"7657200500007202300017";"PRESTAÇÃO SERVIÇO COPA / COZINHA";"PRESTAÇÃO SERVIÇO COPA , COZINHA";"1";"9181,19"
"26427";"Instituto Federal da Bahia";"158587";"INST. FED. DA BAHIA/CAMPUS ILHEUS";"000012024";"1585870600009202300030";"FRUTA";"FRUTA, TIPO MELÃO AMARELO, APRESENTAÇÃO NATURAL, ADICIONAL ORGÂNICA";"288";"6,17"
"26420";"Instituto Federal Farroupilha";"158504";"CAMPUS DE SANTA ROSA";"000012024";"1585040500032202300120";"COMERCIALIZAÇÃO / RECONDICIONAMENTO DE PEÇA E COMPONENTE";"FORNECIMENTO DE PEÇAS.";"1000";"9,50"
"52121";"Comando do Exército";"160021";"PARQUE REGIONAL DE MANUTENCAO/12";"000012024";"1600210500013202300011";"AMIDO";"BASE: DE MANDIOCA, GRUPO: TAPIOCA, SUBGRUPO: GOMA, CARACTERÍSTICAS ADICIONAIS: MASSA FRESCA PARA TAPIOCA, COM SABOR";"0";"1,50"
"52131";"Comando da Marinha";"791580";"BASE ALMIRANTE CASTRO E SILVA";"000012024";"7915800500001202400001";"TELEFONIA - CONVENCIONAL / CELULAR";"TELEFONIA - CONVENCIONAL / CELULAR";"1";"1596,62"
"52131";"Comando da Marinha";"765720";"HOSPITAL NAVAL MARCILIO DIAS";"000012024";"7657200500007202300006";"PRESTAÇÃO SERVIÇO COPA / COZINHA";"PRESTAÇÃO SERVIÇO COPA , COZINHA";"1";"5677,21"
"46000";"Ministério da Gestão e da Inovação em Ser";"170190";"SUPERINTENDENCIA REG. ADM. DO MGI-MATO GROSSO";"000012024";"1701900600023202300001";"DESINSETIZAÇÃO / DESRATIZAÇÃO / DEDETIZAÇÃO";"DESINSETIZAÇÃO / DESRATIZAÇÃO / DEDETIZAÇÃO";"1";"32000,00"
"26000";"Ministério da Educação - Unidades com vín";"150004";"SUBSECRETARIA DE TEC. DA INF. E COMUNICACAO";"000012024";"1500040500097202300001";"MICROCOMPUTADOR";"MICROCOMPUTADOR, MEMÓRIA RAM 64 GB, NÚCLEOS POR PROCESSADOR SUPERIOR A 8, ARMAZENAMENTO HDD 2 TB., ARMAZENAMENTO SSD SUPERIOR A 500, MONITOR 21 A 29 POL , COMPONENTES ADICIONAIS COM TECLADO E MOUSE, SISTEMA OPERACIONAL PROPRIETÁRIO , GARANTIA ON SITE SUPERIOR A 36 MESES, GABINETE TORRE, OUTROS RECURSOS CONFORME EDITAL";"318";"3487,00"
"52121";"Comando do Exército";"160021";"PARQUE REGIONAL DE MANUTENCAO/12";"000012024";"1600210500013202300003";"CAFÉ";"CAFÉ";"0";"0,50"
"30802";"Polícia Rodoviária Federal";"200141";"SUPERINTENDENCIA DA PRF NO DISTRITO FEDERAL";"000012024";"2001410500005202300001";"GUINCHO / REBOQUE";"GUINCHO / REBOQUE";"468";"54,08"
"52121";"Comando do Exército";"160512";"20 REGIMENTO DE CAVALARIA BLINDADO";"000012024";"1605120600001202300006";"LEGUME IN NATURA";"LEGUME IN NATURA";"351";"8,83"
"26427";"Instituto Federal da Bahia";"158587";"INST. FED. DA BAHIA/CAMPUS ILHEUS";"000012024";"1585870600009202300021";"FRUTA";"FRUTA, TIPO BANANA DA TERRA/ BANANA COMPRIDA, APRESENTAÇÃO NATURAL";"508";"7,14"
"25000";"Ministério da Fazenda - Unidades com víncul";"170217";"SUPERINTENDENCIA REGIONAL DA RFB NA 2A RF";"000012024";"1702170600025202300001";"MANUTENÇÃO , REFORMA PREDIAL";"MANUTENÇÃO / REFORMA PREDIAL";"1";"38999,97"
"52121";"Comando do Exército";"160021";"PARQUE REGIONAL DE MANUTENCAO/12";"000012024";"1600210500013202300005";"SUCO";"SUCO";"0";"1,70"
"30802";"Polícia Rodoviária Federal";"200141";"SUPERINTENDENCIA DA PRF NO DISTRITO FEDERAL";"000012024";"2001410500005202300002";"GUINCHO / REBOQUE";"GUINCHO / REBOQUE";"2313";"88,00"
"52131";"Comando da Marinha";"765720";"HOSPITAL NAVAL MARCILIO DIAS";"000012024";"7657200500007202300019";"NUTRICIONISTA";"NUTRICIONISTA";"2";"5125,66"
"26427";"Instituto Federal da Bahia";"158587";"INST. FED. DA BAHIA/CAMPUS ILHEUS";"000012024";"1585870600009202300034";"LEGUME IN NATURA";"LEGUME IN NATURA, TIPO TOMATE SALADA, APRESENTAÇÃO ORGÂNICO";"52";"6,25"
"26234";"Universidade Federal do Espírito Santo";"153046";"UNIVERSIDADE FEDERAL DO ESPIRITO SANTO";"000012024";"1530460500072202200008";"INSTALAÇÃO - PERSIANAS VERTICAIS/HORIZONTAIS";"REMOÇÃO DE ENTULHO, INCLUINDO ALUGUEL DA CAÇAMBA, CARGA, TRANSPORTE E DESCARGA EM ÁREA LICENCIADA";"18";"96,97"
"52121";"Comando do Exército";"160021";"PARQUE REGIONAL DE MANUTENCAO/12";"000012024";"1600210500013202300004";"CAFÉ COM LEITE";"CAFÉ COM LEITE";"0";"0,70"
"26405";"Instituto Federal do Ceará";"158965";"CAMPUS ITAPIPOCA/IFCE";"000012024";"1589650600072202300005";"BOLO ALIMENTÍCIO";"BOLO ALIMENTÍCIO, SABOR VARIADO, TIPO SEM RECHEIO, PRAZO VALIDADE 30 DIAS,INGREDIENTES FARINHA DE TRIGO, FERMENTO QUÍMICO, AÇÚCAR E OVO, CARACTERÍSTICASADICIONAIS EMBALAGEM INDIVIDUAL";"520";"21,00"
"26437";"Instituto Federal de Roraima";"158510";"INST.FED.RORAIMA - CAMPUS AMAJARI";"000012024";"1585100500011202300004";"TREINAMENTO INFORMÁTICA - SISTEMA / SOFTWARE";"TREINAMENTO TÉCNICO DA SOLUÇÃO DE FIREWALL";"1";"19000,00"
"26427";"Instituto Federal da Bahia";"158587";"INST. FED. DA BAHIA/CAMPUS ILHEUS";"000012024";"1585870600009202300023";"APRESENTAÇÃO: ORGÂNICO, TIPO: CEBOLA BRANCA";"LEGUME IN NATURA, TIPO CEBOLA BRANCA, APRESENTAÇÃO ORGÂNICO";"38";"5,67"
"53202";"Superintendência do Desenvolvimento da Amaz";"533013";"SUPERINTEND. DO DESENVOLVIMENTO DA AMAZONIA";"000012024";"5330130500004202300001";"PRESTAÇÃO DE SERVIÇO DE LIMPEZA E CONSERVAÇÃO - OUTRAS   NECESSIDADES";"PRESTAÇÃO DE SERVIÇO DE LIMPEZA E CONSERVAÇÃO - SERVIÇO DE HIGIENE, LIMPEZA ECONSERVAÇÃO NAS DEPENDÊNCIAS DA SUDAM (30.904,03 MT2) POR 12 MESES, COM O FORNECIMENTO DE MÃO DE OBRA EXCLUSIVA (19 SERVENTES E 01 ENCARREGADO) E O FORNECIMENTO DOS INSUMOS (MATERIAIS E EQUIPAMENTOS) NECESSÁRIOS PARA A EXECUÇÃO CONTRATUAL.";"12";"86982,21"
"26405";"Instituto Federal do Ceará";"158319";"CAMPUS MARACANAU/IFCE";"000012024";"1583190500008202300003";"CONFECÇÃO/INSTALAÇÃO DE PLACA DE SINALIZAÇÃO";"CONFECÇÃO/INSTALAÇÃO DE PLACA DE SINALIZAÇÃO";"1";"1800,00"
"26405";"Instituto Federal do Ceará";"158965";"CAMPUS ITAPIPOCA/IFCE";"000012024";"1589650600072202300007";"AMIDO";"AMIDO, BASE DE MANDIOCA, GRUPO TAPIOCA, SUBGRUPO GOMA, CARACTERÍSTICASADICIONAIS MASSA HIDRATADA PARA TAPIOCA, COM SABOR";"402";"32,50"
"52131";"Comando da Marinha";"765720";"HOSPITAL NAVAL MARCILIO DIAS";"000012024";"7657200500007202300004";"PRESTAÇÃO SERVIÇO COPA / COZINHA";"PRESTAÇÃO SERVIÇO COPA , COZINHA";"8";"3921,72"
"26443";"Empresa Brasileira de Serviços Hospitalares";"155900";"HOSPITAL UNIVERSITARIO DA UFSCAR";"000012024";"1559000500021202300013";"MÁQUINA CAFÉ";"MÁQUINA CAFÉ";"2";"2580,50"
"44207";"Instituto Chico Mendes de Conservação da Bi";"443992";"ICMBIO GR3 CENTRO OESTE";"000012024";"4439920500055202100103";"PRESTAÇÃO DE SERVIÇOS DE APOIO ADMINISTRATIVO";"PRESTAÇÃO DE SERVIÇOS DE APOIO ADMINISTRATIVO";"1";"5081,77"
"26405";"Instituto Federal do Ceará";"158319";"CAMPUS MARACANAU/IFCE";"000012024";"1583190500008202300004";"MANUTENÇÃO EXTINTORES , MANGUEIRAS - COMBATE INCÊNDIO";"MANUTENÇÃO EXTINTORES / MANGUEIRAS - COMBATE INCÊNDIO";"1";"2000,00"
"26405";"Instituto Federal do Ceará";"158965";"CAMPUS ITAPIPOCA/IFCE";"000012024";"1589650600072202300004";"BOLO ALIMENTÍCIO";"BOLO ALIMENTÍCIO, SABOR VARIADO, TIPO SEM RECHEIO, PRAZO VALIDADE 30 DIAS,INGREDIENTES FARINHA DE TRIGO, FERMENTO QUÍMICO, AÇÚCAR E OVO, CARACTERÍSTICASADICIONAIS EMBALAGEM INDIVIDUAL";"260";"21,50"
"26417";"Instituto Federal da Paraíba";"155895";"IFPB - CAMPUS CATOLE DO ROCHA";"000012024";"1558950500015202300049";"PRESTAÇÃO DE SERVIÇO DE LIMPEZA E CONSERVAÇÃO - ESQUADRIAS EXTERNAS - OUTRAS NECESSIDADES - OUTRA PRODUTIVIDADE";"PRESTAÇÃO DE SERVIÇO DE LIMPEZA E CONSERVAÇÃO - ESQUADRIAS EXTERNAS - OUTRAS NECESSIDADES - OUTRA PRODUTIVIDADE";"2436";"1,23"
"26443";"Empresa Brasileira de Serviços Hospitalares";"155908";"HOSPITAL UNIV. DR. MIGUEL RIET CORREA JR.";"000012024";"1559080500059202300001";"EQUIPAMENTO LABORATÓRIO";"EQUIPAMENTO LABORATÓRIO";"1";"0,00"
"44207";"Instituto Chico Mendes de Conservação da Bi";"443992";"ICMBIO GR3 CENTRO OESTE";"000012024";"4439920500055202100105";"PAGAMENTO DESPESA COM PESSOAL";"PAGAMENTO DESPESA COM PESSOAL";"18";"0,00"
"26405";"Instituto Federal do Ceará";"158319";"CAMPUS MARACANAU/IFCE";"000012024";"1583190500008202300001";"MANUTENÇÃO EXTINTORES , MANGUEIRAS - COMBATE INCÊNDIO";"MANUTENÇÃO EXTINTORES / MANGUEIRAS - COMBATE INCÊNDIO";"1";"11400,00"
"26405";"Instituto Federal do Ceará";"158965";"CAMPUS ITAPIPOCA/IFCE";"000012024";"1589650600072202300001";"FRUTA";"FRUTA, TIPO BANANA PRATA/ BANANA BRANCA, APRESENTAÇÃO NATURAL";"936";"5,50"
"26417";"Instituto Federal da Paraíba";"155895";"IFPB - CAMPUS CATOLE DO ROCHA";"000012024";"1558950500015202300043";"PRESTAÇÃO DE SERVIÇO DE LIMPEZA E CONSERVAÇÃO - ÁREAS INTERNAS - OUTRAS NECESSIDADES - OUTRA PRODUTIVIDADE";"PRESTAÇÃO DE SERVIÇO DE LIMPEZA E CONSERVAÇÃO - ÁREAS INTERNAS - OUTRAS NECESSIDADES - OUTRA PRODUTIVIDADE";"11964";"12,11"
"26427";"Instituto Federal da Bahia";"158587";"INST. FED. DA BAHIA/CAMPUS ILHEUS";"000012024";"1585870600009202300033";"AMIDO";"AMIDO, BASE DE MANDIOCA, GRUPO TAPIOCA, SUBGRUPO GOMA, CARACTERÍSTICASADICIONAIS MASSA HIDRATADA PARA TAPIOCA, SEM SABOR";"72";"14,66"
"44207";"Instituto Chico Mendes de Conservação da Bi";"443992";"ICMBIO GR3 CENTRO OESTE";"000012024";"4439920500055202100105";"PAGAMENTO DESPESA COM PESSOAL";"PAGAMENTO DESPESA COM PESSOAL";"18";"224,20"
"26405";"Instituto Federal do Ceará";"158319";"CAMPUS MARACANAU/IFCE";"000012024";"1583190500008202300002";"MANUTENÇÃO EXTINTORES , MANGUEIRAS - COMBATE INCÊNDIO";"MANUTENÇÃO EXTINTORES / MANGUEIRAS - COMBATE INCÊNDIO";"1";"7348,20"
"30802";"Polícia Rodoviária Federal";"200141";"SUPERINTENDENCIA DA PRF NO DISTRITO FEDERAL";"000012024";"2001410500005202300006";"GUINCHO / REBOQUE";"GUINCHO / REBOQUE";"1980";"9,36"
"26417";"Instituto Federal da Paraíba";"155895";"IFPB - CAMPUS CATOLE DO ROCHA";"000012024";"1558950500015202300046";"PRESTAÇÃO DE SERVIÇO DE LIMPEZA E CONSERVAÇÃO - ÁREAS INTERNAS - OUTRAS NECESSIDADES - OUTRA PRODUTIVIDADE";"PRESTAÇÃO DE SERVIÇO DE LIMPEZA E CONSERVAÇÃO - ÁREAS INTERNAS - OUTRAS NECESSIDADES - OUTRA PRODUTIVIDADE";"3228";"26,92"
"26443";"Empresa Brasileira de Serviços Hospitalares";"155908";"HOSPITAL UNIV. DR. MIGUEL RIET CORREA JR.";"000012024";"1559080500059202300002";"EQUIPAMENTO LABORATÓRIO";"EQUIPAMENTO LABORATÓRIO";"1";"0,00"
"44207";"Instituto Chico Mendes de Conservação da Bi";"443992";"ICMBIO GR3 CENTRO OESTE";"000012024";"4439920500055202100104";"PRESTAÇÃO DE SERVIÇOS DE APOIO ADMINISTRATIVO";"PRESTAÇÃO DE SERVIÇOS DE APOIO ADMINISTRATIVO";"2";"5081,77"
"52121";"Comando do Exército";"160021";"PARQUE REGIONAL DE MANUTENCAO/12";"000012024";"1600210500013202300015";"SUCO";"SUCO";"0";"3,00"
"30802";"Polícia Rodoviária Federal";"200141";"SUPERINTENDENCIA DA PRF NO DISTRITO FEDERAL";"000012024";"2001410500005202300009";"GUINCHO / REBOQUE";"GUINCHO / REBOQUE";"120";"104,01"
"26417";"Instituto Federal da Paraíba";"155895";"IFPB - CAMPUS CATOLE DO ROCHA";"000012024";"1558950500015202300042";"PRESTAÇÃO DE SERVIÇO DE LIMPEZA E CONSERVAÇÃO - ÁREAS INTERNAS - OUTRAS NECESSIDADES - OUTRA PRODUTIVIDADE";"PRESTAÇÃO DE SERVIÇO DE LIMPEZA E CONSERVAÇÃO - ÁREAS INTERNAS - OUTRAS NECESSIDADES - OUTRA PRODUTIVIDADE";"15216";"5,45"
"26427";"Instituto Federal da Bahia";"158587";"INST. FED. DA BAHIA/CAMPUS ILHEUS";"000012024";"1585870600009202300027";"FRUTA";"FRUTA, TIPO LARANJA PERA, APRESENTAÇÃO NATURAL";"432";"3,86"
"44207";"Instituto Chico Mendes de Conservação da Bi";"443992";"ICMBIO GR3 CENTRO OESTE";"000012024";"4439920500055202100103";"PRESTAÇÃO DE SERVIÇOS DE APOIO ADMINISTRATIVO";"PRESTAÇÃO DE SERVIÇOS DE APOIO ADMINISTRATIVO";"1";"0,00"
"52121";"Comando do Exército";"160021";"PARQUE REGIONAL DE MANUTENCAO/12";"000012024";"1600210500013202300007";"PÃO QUEIJO";"PÃO QUEIJO";"0";"4,00"
"30802";"Polícia Rodoviária Federal";"200141";"SUPERINTENDENCIA DA PRF NO DISTRITO FEDERAL";"000012024";"2001410500005202300005";"GUINCHO / REBOQUE";"GUINCHO / REBOQUE";"90";"30,31"
"26417";"Instituto Federal da Paraíba";"155895";"IFPB - CAMPUS CATOLE DO ROCHA";"000012024";"1558950500015202300044";"PRESTAÇÃO DE SERVIÇO DE LIMPEZA E CONSERVAÇÃO - ÁREAS INTERNAS - OUTRAS NECESSIDADES - OUTRA PRODUTIVIDADE";"PRESTAÇÃO DE SERVIÇO DE LIMPEZA E CONSERVAÇÃO - ÁREAS INTERNAS - OUTRAS NECESSIDADES - OUTRA PRODUTIVIDADE";"384";"2,90"
"26427";"Instituto Federal da Bahia";"158587";"INST. FED. DA BAHIA/CAMPUS ILHEUS";"000012024";"1585870600009202300031";"LEGUME EM CONSERVA";"LEGUME EM CONSERVA, TIPO MILHO VERDE";"432";"2,10"
"26234";"Universidade Federal do Espírito Santo";"153046";"UNIVERSIDADE FEDERAL DO ESPIRITO SANTO";"000012024";"1530460500072202200006";"INSTALAÇÃO - PERSIANAS VERTICAIS/HORIZONTAIS";"FORNECIMENTO E INSTALAÇÃO DE SANEFA COM ESTRUTURA EM ALUMÍNIO E ACABAMENTO EM PVC CINZA CLARO (MESMA COR DA PERSIANA)";"104";"25,00"
"52121";"Comando do Exército";"160021";"PARQUE REGIONAL DE MANUTENCAO/12";"000012024";"1600210500013202300002";"ÁGUA MINERAL";"ÁGUA MINERAL";"0";"1,19"
"30802";"Polícia Rodoviária Federal";"200141";"SUPERINTENDENCIA DA PRF NO DISTRITO FEDERAL";"000012024";"2001410500005202300010";"GUINCHO / REBOQUE";"GUINCHO / REBOQUE";"1500";"1,03"
"26417";"Instituto Federal da Paraíba";"155895";"IFPB - CAMPUS CATOLE DO ROCHA";"000012024";"1558950500015202300047";"PRESTAÇÃO DE SERVIÇO DE LIMPEZA E CONSERVAÇÃO - ÁREAS EXTER-NAS - OUTRAS NECESSIDADES.";"PRESTAÇÃO DE SERVIÇO DE LIMPEZA E CONSERVAÇÃO - ÁREAS EXTER-NAS - OUTRAS NECESSIDADES.";"40752";"0,72"
"26427";"Instituto Federal da Bahia";"158587";"INST. FED. DA BAHIA/CAMPUS ILHEUS";"000012024";"1585870600009202300029";"FRUTA";"FRUTA, TIPO MELANCIA VERMELHA, APRESENTAÇÃO NATURAL, ADICIONAL ORGÂNICA";"576";"3,67"
"26234";"Universidade Federal do Espírito Santo";"153046";"UNIVERSIDADE FEDERAL DO ESPIRITO SANTO";"000012024";"1530460500072202200007";"INSTALAÇÃO - PERSIANAS VERTICAIS/HORIZONTAIS";"RETIRADA DE PERSIANA OU CORTINA EXISTENTE (MEDIDA HORIZONTAL)";"350";"9,00"
"52121";"Comando do Exército";"160021";"PARQUE REGIONAL DE MANUTENCAO/12";"000012024";"1600210500013202300014";"REFRIGERANTE";"REFRIGERANTE";"0";"3,50"
"26405";"Instituto Federal do Ceará";"158965";"CAMPUS ITAPIPOCA/IFCE";"000012024";"1589650600072202300002";"PÃO";"PÃO, BASE DE FARINHA DE TRIGO REFINADA, TIPO DOCE, TIPO ADICIONAL BISNAGA,INGREDIENTES ADICIONAIS DE COCO";"520";"19,00"
"26417";"Instituto Federal da Paraíba";"155895";"IFPB - CAMPUS CATOLE DO ROCHA";"000012024";"1558950500015202300045";"PRESTAÇÃO DE SERVIÇO DE LIMPEZA E CONSERVAÇÃO - ÁREAS INTERNAS - OUTRAS NECESSIDADES - OUTRA PRODUTIVIDADE";"PRESTAÇÃO DE SERVIÇO DE LIMPEZA E CONSERVAÇÃO - ÁREAS INTERNAS - OUTRAS NECESSIDADES - OUTRA PRODUTIVIDADE";"11208";"4,36"
"26427";"Instituto Federal da Bahia";"158587";"INST. FED. DA BAHIA/CAMPUS ILHEUS";"000012024";"1585870600009202300032";"OVO";"OVO, ORIGEM GALINHA, GRUPO BRANCO, CLASSE A, TIPO JUMBO";"48";"19,50"
"44207";"Instituto Chico Mendes de Conservação da Bi";"443992";"ICMBIO GR3 CENTRO OESTE";"000012024";"4439920500055202100104";"PRESTAÇÃO DE SERVIÇOS DE APOIO ADMINISTRATIVO";"PRESTAÇÃO DE SERVIÇOS DE APOIO ADMINISTRATIVO";"2";"0,00"
"52121";"Comando do Exército";"160021";"PARQUE REGIONAL DE MANUTENCAO/12";"000012024";"1600210500013202300001";"CONCESSÃO USO - ÁREA / IMÓVEL PÚBLICO";"CONCESSÃO USO - ÁREA / IMÓVEL PÚBLICO";"12";"1764,57"
"26443";"Empresa Brasileira de Serviços Hospitalares";"155904";"HOSPITAL DAS CLINICAS DA UFG";"000012024";"1559040500133202300015";"CONTROLE QUALIDADE - LABORATÓRIO";"INSPECAO PARAQUALIFICACAO DE SALALIMPA, COM EMISSAO DELAUDOS, CERTIFICADOS ESUGESTOES PARAPOSSIVEIS CORRECOES(INCLUI TODO EQUALQUER SERVICONECESSARIO A INSPECAOE EMISSAO DO LAUDO)";"100";"50,64"
"26417";"Instituto Federal da Paraíba";"155895";"IFPB - CAMPUS CATOLE DO ROCHA";"000012024";"1558950500015202300048";"PRESTAÇÃO DE SERVIÇO DE LIMPEZA E CONSERVAÇÃO - ESQUADRIAS EXTERNAS - OUTRAS NECESSIDADES - OUTRA PRODUTIVIDADE";"PRESTAÇÃO DE SERVIÇO DE LIMPEZA E CONSERVAÇÃO - ESQUADRIAS EXTERNAS - OUTRAS NECESSIDADES - OUTRA PRODUTIVIDADE";"2544";"1,23"
"26427";"Instituto Federal da Bahia";"158587";"INST. FED. DA BAHIA/CAMPUS ILHEUS";"000012024";"1585870600009202300020";"FRUTA";"FRUTA, TIPO BANANA PRATA/ BANANA BRANCA, APRESENTAÇÃO NATURAL, ADICIONALORGÂNICA";"432";"4,38"
"46000";"Ministério da Gestão e da Inovação em Ser";"170075";"SUPERINTENDENCIA REG. ADM. DO MGI - BAHIA";"000012024";"1700750500019202300001";"MANUTENÇÃO , REFORMA PREDIAL";"MANUTENÇÃO / REFORMA PREDIAL";"1";"660000,00"
"52121";"Comando do Exército";"160106";"2 BATALHAO FERROVIARIO";"000012024";"1601060500006202300005";"FORNECIMENTO PASSAGEM RODOVIÁRIA";"PRESTAÇÃO DE SERVIÇOS DE RESERVA, AQUISIÇÃO, SEGURO, EMISSÃO, MARCAÇÃO E/OU RE MARCAÇÃO DE BILHETES DE PASSAGENS RODOVIÁRIAS, COM FINALIDADE DE TRANSPORTE IN DIVIDUAL, PRESTADO AOS MILITARES, SERVIDORES CIVIS E SEUS DEPENDENTES DA ÁREA DA 1ª REGIÃO MILITAR.";"200";"0,01"
